id,video,frame,bbox_x,bbox_y,bbox_w,bbox_h
1,Video_1.mp4,266,126,178,307,254
1,Video_1.mp4,266,304,58,412,212
1,Video_1.mp4,266,236,32,320,187
1,Video_1.mp4,267,124,179,308,253
1,Video_1.mp4,267,304,58,412,212
1,Video_1.mp4,267,237,32,319,186
1,Video_1.mp4,268,125,180,307,252
1,Video_1.mp4,268,304,58,412,211
1,Video_1.mp4,268,237,32,324,191
1,Video_1.mp4,269,123,181,306,251
1,Video_1.mp4,269,304,58,412,211
1,Video_1.mp4,269,232,33,329,194
1,Video_1.mp4,270,125,182,305,250
1,Video_1.mp4,270,304,58,412,212
1,Video_1.mp4,270,228,32,334,198
1,Video_1.mp4,271,125,185,302,247
1,Video_1.mp4,271,304,58,412,212
1,Video_1.mp4,271,229,32,334,199
1,Video_1.mp4,272,126,188,303,244
1,Video_1.mp4,272,304,58,412,212
1,Video_1.mp4,272,233,33,333,199
1,Video_1.mp4,273,128,192,302,240
1,Video_1.mp4,273,304,58,412,212
1,Video_1.mp4,273,236,33,331,198
1,Video_1.mp4,274,129,197,302,235
1,Video_1.mp4,274,303,58,413,213
1,Video_1.mp4,274,236,33,336,202
1,Video_1.mp4,274,216,53,250,174
1,Video_1.mp4,275,131,201,301,231
1,Video_1.mp4,275,303,58,413,213
1,Video_1.mp4,275,238,33,334,203
1,Video_1.mp4,275,219,52,250,174
1,Video_1.mp4,276,132,205,301,227
1,Video_1.mp4,276,303,58,414,213
1,Video_1.mp4,276,239,33,332,203
1,Video_1.mp4,276,223,50,251,174
1,Video_1.mp4,277,133,211,300,221
1,Video_1.mp4,277,303,58,413,213
1,Video_1.mp4,277,241,33,327,200
1,Video_1.mp4,277,228,49,251,173
1,Video_1.mp4,278,134,215,299,217
1,Video_1.mp4,278,305,58,410,211
1,Video_1.mp4,278,245,33,321,195
1,Video_1.mp4,278,233,50,250,172
1,Video_1.mp4,279,133,218,299,214
1,Video_1.mp4,279,306,58,409,210
1,Video_1.mp4,279,246,33,317,193
1,Video_1.mp4,279,237,49,249,172
1,Video_1.mp4,280,131,220,297,212
1,Video_1.mp4,280,307,58,408,209
1,Video_1.mp4,280,238,32,315,192
1,Video_1.mp4,281,128,221,296,211
1,Video_1.mp4,281,307,57,407,209
1,Video_1.mp4,281,237,32,316,192
1,Video_1.mp4,282,127,222,293,210
1,Video_1.mp4,282,307,57,407,209
1,Video_1.mp4,282,235,32,317,193
1,Video_1.mp4,283,126,222,293,210
1,Video_1.mp4,283,308,57,405,207
1,Video_1.mp4,283,235,32,316,192
1,Video_1.mp4,284,125,223,291,209
1,Video_1.mp4,284,308,57,404,206
1,Video_1.mp4,284,239,32,312,190
1,Video_1.mp4,285,124,223,289,209
1,Video_1.mp4,285,307,57,405,206
1,Video_1.mp4,285,243,32,307,185
1,Video_1.mp4,286,126,223,288,209
1,Video_1.mp4,286,305,57,405,206
1,Video_1.mp4,286,245,32,304,182
1,Video_1.mp4,287,128,224,288,208
1,Video_1.mp4,287,304,57,406,206
1,Video_1.mp4,287,245,32,304,181
1,Video_1.mp4,288,129,224,287,208
1,Video_1.mp4,288,302,57,406,206
1,Video_1.mp4,288,245,32,305,181
1,Video_1.mp4,289,148,225,294,207
1,Video_1.mp4,289,300,57,407,206
1,Video_1.mp4,289,244,32,307,182
1,Video_1.mp4,290,158,224,301,208
1,Video_1.mp4,290,298,56,406,206
1,Video_1.mp4,290,242,32,312,184
1,Video_1.mp4,291,154,225,306,207
1,Video_1.mp4,291,296,57,406,205
1,Video_1.mp4,291,240,32,315,186
1,Video_1.mp4,292,131,228,304,204
1,Video_1.mp4,292,295,57,406,204
1,Video_1.mp4,292,241,32,314,185
1,Video_1.mp4,293,120,231,303,201
1,Video_1.mp4,293,295,57,407,205
1,Video_1.mp4,293,241,32,312,183
1,Video_1.mp4,294,116,232,302,200
1,Video_1.mp4,294,294,57,409,205
1,Video_1.mp4,294,241,32,313,183
1,Video_1.mp4,295,115,232,301,200
1,Video_1.mp4,295,294,57,409,206
1,Video_1.mp4,295,236,32,321,188
1,Video_1.mp4,296,117,232,302,200
1,Video_1.mp4,296,294,57,409,206
1,Video_1.mp4,296,237,32,320,187
1,Video_1.mp4,297,117,232,302,200
1,Video_1.mp4,297,293,56,411,206
1,Video_1.mp4,297,236,32,322,189
1,Video_1.mp4,298,114,232,303,200
1,Video_1.mp4,298,293,58,411,206
1,Video_1.mp4,298,238,32,323,189
1,Video_1.mp4,299,110,231,302,201
1,Video_1.mp4,299,293,57,411,206
1,Video_1.mp4,299,240,32,326,191
1,Video_1.mp4,300,108,230,300,202
1,Video_1.mp4,300,293,57,411,206
1,Video_1.mp4,300,246,31,316,185
1,Video_1.mp4,300,212,43,251,173
1,Video_1.mp4,301,106,230,298,202
1,Video_1.mp4,301,294,57,410,205
1,Video_1.mp4,301,244,31,320,187
1,Video_1.mp4,301,211,43,251,172
1,Video_1.mp4,302,104,229,297,203
1,Video_1.mp4,302,294,58,410,205
1,Video_1.mp4,302,247,31,314,183
1,Video_1.mp4,303,102,227,293,205
1,Video_1.mp4,303,294,59,410,205
1,Video_1.mp4,303,248,31,311,181
1,Video_1.mp4,304,100,225,292,207
1,Video_1.mp4,304,294,59,410,205
1,Video_1.mp4,304,237,31,323,188
1,Video_1.mp4,305,97,222,291,210
1,Video_1.mp4,305,295,59,409,205
1,Video_1.mp4,305,228,30,333,195
1,Video_1.mp4,306,96,220,290,212
1,Video_1.mp4,306,295,59,409,204
1,Video_1.mp4,306,229,30,330,195
1,Video_1.mp4,307,94,217,290,215
1,Video_1.mp4,307,295,60,408,204
1,Video_1.mp4,307,231,31,326,192
1,Video_1.mp4,307,365,43,403,154
1,Video_1.mp4,308,91,213,291,219
1,Video_1.mp4,308,295,60,408,204
1,Video_1.mp4,308,233,31,320,189
1,Video_1.mp4,308,364,46,404,156
1,Video_1.mp4,309,89,210,293,222
1,Video_1.mp4,309,295,59,410,205
1,Video_1.mp4,309,234,31,324,191
1,Video_1.mp4,309,355,47,413,166
1,Video_1.mp4,310,90,207,294,225
1,Video_1.mp4,310,295,60,411,205
1,Video_1.mp4,310,237,31,325,192
1,Video_1.mp4,310,351,49,417,172
1,Video_1.mp4,311,91,203,294,229
1,Video_1.mp4,311,294,61,413,206
1,Video_1.mp4,311,242,31,317,187
1,Video_1.mp4,311,348,51,420,175
1,Video_1.mp4,312,91,199,293,233
1,Video_1.mp4,312,292,61,416,208
1,Video_1.mp4,312,246,31,312,183
1,Video_1.mp4,313,90,196,292,236
1,Video_1.mp4,313,291,61,416,209
1,Video_1.mp4,313,248,31,310,181
1,Video_1.mp4,314,90,195,291,237
1,Video_1.mp4,314,290,61,417,210
1,Video_1.mp4,314,248,30,311,182
1,Video_1.mp4,314,384,56,384,200
1,Video_1.mp4,315,91,192,290,240
1,Video_1.mp4,315,291,62,416,209
1,Video_1.mp4,315,248,30,311,181
1,Video_1.mp4,315,386,58,382,201
1,Video_1.mp4,316,93,190,289,242
1,Video_1.mp4,316,290,61,417,211
1,Video_1.mp4,316,247,30,313,182
1,Video_1.mp4,316,390,59,378,201
1,Video_1.mp4,317,95,188,287,244
1,Video_1.mp4,317,291,62,416,210
1,Video_1.mp4,317,248,31,310,179
1,Video_1.mp4,317,392,60,376,201
1,Video_1.mp4,318,96,188,287,244
1,Video_1.mp4,318,291,62,416,210
1,Video_1.mp4,318,246,31,309,178
1,Video_1.mp4,318,395,62,373,200
1,Video_1.mp4,319,98,187,286,245
1,Video_1.mp4,319,293,62,414,209
1,Video_1.mp4,319,246,31,312,179
1,Video_1.mp4,319,416,62,352,191
1,Video_1.mp4,320,100,187,287,245
1,Video_1.mp4,320,295,62,411,208
1,Video_1.mp4,320,245,31,315,181
1,Video_1.mp4,320,421,63,347,188
1,Video_1.mp4,321,101,187,286,245
1,Video_1.mp4,321,296,64,410,206
1,Video_1.mp4,321,238,31,322,185
1,Video_1.mp4,321,424,61,344,186
1,Video_1.mp4,322,102,188,286,244
1,Video_1.mp4,322,297,65,408,205
1,Video_1.mp4,322,241,31,318,183
1,Video_1.mp4,322,430,62,338,184
1,Video_1.mp4,323,104,189,286,243
1,Video_1.mp4,323,297,65,409,206
1,Video_1.mp4,323,245,31,316,182
1,Video_1.mp4,324,107,191,286,241
1,Video_1.mp4,324,296,65,411,207
1,Video_1.mp4,324,247,31,314,180
1,Video_1.mp4,325,111,193,286,239
1,Video_1.mp4,325,295,65,412,207
1,Video_1.mp4,325,247,30,314,181
1,Video_1.mp4,326,113,194,287,238
1,Video_1.mp4,326,294,65,413,208
1,Video_1.mp4,326,243,30,319,184
1,Video_1.mp4,326,413,61,355,156
1,Video_1.mp4,327,115,196,288,236
1,Video_1.mp4,327,295,63,412,208
1,Video_1.mp4,327,237,30,325,188
1,Video_1.mp4,327,417,62,351,155
1,Video_1.mp4,328,119,197,288,235
1,Video_1.mp4,328,297,63,408,205
1,Video_1.mp4,328,236,31,320,185
1,Video_1.mp4,329,124,195,289,237
1,Video_1.mp4,329,298,63,406,204
1,Video_1.mp4,329,232,30,323,189
1,Video_1.mp4,329,434,64,334,152
1,Video_1.mp4,330,129,199,290,233
1,Video_1.mp4,330,298,63,407,204
1,Video_1.mp4,330,233,30,318,185
1,Video_1.mp4,330,440,65,328,151
1,Video_1.mp4,331,136,202,290,230
1,Video_1.mp4,331,299,65,407,204
1,Video_1.mp4,331,233,30,315,183
1,Video_1.mp4,332,139,204,291,228
1,Video_1.mp4,332,298,64,407,204
1,Video_1.mp4,332,231,30,316,185
1,Video_1.mp4,333,142,204,292,228
1,Video_1.mp4,333,297,65,409,204
1,Video_1.mp4,333,227,31,322,188
1,Video_1.mp4,334,163,207,299,225
1,Video_1.mp4,334,295,64,411,206
1,Video_1.mp4,334,224,31,325,192
1,Video_1.mp4,335,169,207,306,225
1,Video_1.mp4,335,294,64,413,206
1,Video_1.mp4,335,221,31,327,194
1,Video_1.mp4,336,170,208,312,224
1,Video_1.mp4,336,292,64,417,208
1,Video_1.mp4,336,220,33,325,193
1,Video_1.mp4,337,148,207,310,225
1,Video_1.mp4,337,293,63,414,208
1,Video_1.mp4,337,219,34,325,195
1,Video_1.mp4,337,435,77,333,150
1,Video_1.mp4,338,139,205,310,227
1,Video_1.mp4,338,293,63,413,207
1,Video_1.mp4,338,218,36,325,195
1,Video_1.mp4,338,387,74,381,188
1,Video_1.mp4,338,437,79,331,148
1,Video_1.mp4,339,137,203,308,229
1,Video_1.mp4,339,294,63,411,206
1,Video_1.mp4,339,220,37,323,195
1,Video_1.mp4,339,384,75,384,190
1,Video_1.mp4,339,439,76,329,148
1,Video_1.mp4,340,136,201,306,231
1,Video_1.mp4,340,294,63,409,205
1,Video_1.mp4,340,220,37,321,195
1,Video_1.mp4,340,459,77,309,148
1,Video_1.mp4,341,134,199,306,233
1,Video_1.mp4,341,295,63,407,204
1,Video_1.mp4,341,218,38,320,194
1,Video_1.mp4,341,384,37,384,183
1,Video_1.mp4,341,465,78,303,147
1,Video_1.mp4,342,133,196,306,236
1,Video_1.mp4,342,295,63,408,204
1,Video_1.mp4,342,216,38,320,195
1,Video_1.mp4,342,386,37,382,183
1,Video_1.mp4,343,132,194,304,238
1,Video_1.mp4,343,295,63,408,204
1,Video_1.mp4,343,213,38,322,198
1,Video_1.mp4,343,391,37,377,185
1,Video_1.mp4,344,132,191,303,241
1,Video_1.mp4,344,294,63,410,204
1,Video_1.mp4,344,215,38,319,197
1,Video_1.mp4,344,391,36,377,185
1,Video_1.mp4,344,494,80,274,160
1,Video_1.mp4,345,132,187,303,245
1,Video_1.mp4,345,294,63,408,203
1,Video_1.mp4,345,214,39,318,196
1,Video_1.mp4,345,398,38,370,190
1,Video_1.mp4,345,502,81,266,161
1,Video_1.mp4,346,132,185,302,247
1,Video_1.mp4,346,294,63,407,203
1,Video_1.mp4,346,215,39,315,195
1,Video_1.mp4,346,399,39,369,196
1,Video_1.mp4,347,132,183,302,249
1,Video_1.mp4,347,294,63,406,202
1,Video_1.mp4,347,214,39,315,196
1,Video_1.mp4,347,401,39,367,198
1,Video_1.mp4,348,131,181,301,251
1,Video_1.mp4,348,295,63,404,201
1,Video_1.mp4,348,215,39,312,194
1,Video_1.mp4,348,405,39,363,194
1,Video_1.mp4,349,129,180,301,252
1,Video_1.mp4,349,294,62,406,202
1,Video_1.mp4,349,215,39,311,194
1,Video_1.mp4,349,406,38,362,196
1,Video_1.mp4,350,127,178,301,254
1,Video_1.mp4,350,294,62,406,202
1,Video_1.mp4,350,215,38,312,195
1,Video_1.mp4,351,125,176,300,256
1,Video_1.mp4,351,293,62,408,203
1,Video_1.mp4,351,217,38,308,193
1,Video_1.mp4,352,123,175,300,257
1,Video_1.mp4,352,292,62,409,203
1,Video_1.mp4,352,218,38,307,192
1,Video_1.mp4,353,122,174,299,258
1,Video_1.mp4,353,292,62,410,204
1,Video_1.mp4,353,216,37,310,195
1,Video_1.mp4,354,121,174,298,258
1,Video_1.mp4,354,292,62,411,204
1,Video_1.mp4,354,214,37,313,197
1,Video_1.mp4,354,443,47,325,147
1,Video_1.mp4,355,119,174,298,258
1,Video_1.mp4,355,292,62,411,205
1,Video_1.mp4,355,214,37,312,197
1,Video_1.mp4,355,450,48,318,148
1,Video_1.mp4,356,120,174,297,258
1,Video_1.mp4,356,292,62,411,205
1,Video_1.mp4,356,214,37,311,197
1,Video_1.mp4,356,455,49,313,148
1,Video_1.mp4,357,119,174,294,258
1,Video_1.mp4,357,291,62,412,205
1,Video_1.mp4,357,215,37,310,196
1,Video_1.mp4,358,121,174,293,258
1,Video_1.mp4,358,292,61,411,205
1,Video_1.mp4,358,215,37,309,196
1,Video_1.mp4,359,121,174,293,258
1,Video_1.mp4,359,291,60,412,206
1,Video_1.mp4,359,215,38,309,195
1,Video_1.mp4,359,489,51,279,145
1,Video_1.mp4,360,123,173,294,259
1,Video_1.mp4,360,292,60,411,205
1,Video_1.mp4,360,216,38,309,196
1,Video_1.mp4,360,496,52,272,146
1,Video_1.mp4,361,124,173,295,259
1,Video_1.mp4,361,292,60,411,206
1,Video_1.mp4,361,217,38,307,195
1,Video_1.mp4,361,505,53,263,145
1,Video_1.mp4,362,124,173,297,259
1,Video_1.mp4,362,292,60,411,205
1,Video_1.mp4,362,218,37,306,195
1,Video_1.mp4,363,124,174,298,258
1,Video_1.mp4,363,292,60,410,204
1,Video_1.mp4,363,218,37,305,194
1,Video_1.mp4,364,124,174,299,258
1,Video_1.mp4,364,293,60,408,204
1,Video_1.mp4,364,217,37,307,195
1,Video_1.mp4,365,124,175,299,257
1,Video_1.mp4,365,293,59,408,203
1,Video_1.mp4,365,218,37,306,194
1,Video_1.mp4,366,124,175,300,257
1,Video_1.mp4,366,294,58,407,203
1,Video_1.mp4,366,218,37,306,195
1,Video_1.mp4,367,123,175,301,257
1,Video_1.mp4,367,293,58,408,202
1,Video_1.mp4,367,218,37,306,195
1,Video_1.mp4,368,123,175,301,257
1,Video_1.mp4,368,293,58,408,203
1,Video_1.mp4,368,217,37,307,195
1,Video_1.mp4,369,122,174,303,258
1,Video_1.mp4,369,293,58,409,203
1,Video_1.mp4,369,216,37,308,196
1,Video_1.mp4,370,122,174,303,258
1,Video_1.mp4,370,293,58,409,204
1,Video_1.mp4,370,217,37,305,194
1,Video_1.mp4,371,122,175,303,257
1,Video_1.mp4,371,292,59,410,204
1,Video_1.mp4,371,220,37,301,191
1,Video_1.mp4,372,122,176,303,256
1,Video_1.mp4,372,292,58,410,204
1,Video_1.mp4,372,225,37,292,185
1,Video_1.mp4,373,124,177,304,255
1,Video_1.mp4,373,292,58,409,203
1,Video_1.mp4,373,224,37,295,186
1,Video_1.mp4,374,127,178,304,254
1,Video_1.mp4,374,292,57,411,204
1,Video_1.mp4,374,223,38,299,188
1,Video_1.mp4,375,129,179,304,253
1,Video_1.mp4,375,292,56,411,204
1,Video_1.mp4,375,220,38,305,191
1,Video_1.mp4,376,130,179,304,253
1,Video_1.mp4,376,291,56,414,205
1,Video_1.mp4,376,219,37,306,193
1,Video_1.mp4,377,131,179,305,253
1,Video_1.mp4,377,289,55,418,208
1,Video_1.mp4,377,217,37,310,195
1,Video_1.mp4,378,133,179,304,253
1,Video_1.mp4,378,291,54,415,207
1,Video_1.mp4,378,219,37,307,194
1,Video_1.mp4,379,134,180,305,252
1,Video_1.mp4,379,293,53,411,206
1,Video_1.mp4,379,220,37,305,192
1,Video_1.mp4,380,135,181,304,251
1,Video_1.mp4,380,294,54,410,205
1,Video_1.mp4,380,220,37,304,192
1,Video_1.mp4,381,135,182,304,250
1,Video_1.mp4,381,295,55,408,204
1,Video_1.mp4,381,219,38,306,192
1,Video_1.mp4,382,135,183,304,249
1,Video_1.mp4,382,297,55,406,203
1,Video_1.mp4,382,218,38,309,194
1,Video_1.mp4,383,135,183,305,249
1,Video_1.mp4,383,297,55,406,203
1,Video_1.mp4,383,217,38,310,194
1,Video_1.mp4,384,136,184,305,248
1,Video_1.mp4,384,298,55,406,203
1,Video_1.mp4,384,217,38,311,195
1,Video_1.mp4,385,137,184,305,248
1,Video_1.mp4,385,299,55,406,202
1,Video_1.mp4,385,217,38,311,195
1,Video_1.mp4,386,139,184,305,248
1,Video_1.mp4,386,298,53,407,203
1,Video_1.mp4,386,218,38,311,195
1,Video_1.mp4,387,139,185,306,247
1,Video_1.mp4,387,298,52,406,203
1,Video_1.mp4,387,219,38,311,196
1,Video_1.mp4,388,140,185,306,247
1,Video_1.mp4,388,297,51,408,203
1,Video_1.mp4,388,221,38,310,195
1,Video_1.mp4,389,139,186,307,246
1,Video_1.mp4,389,297,51,409,204
1,Video_1.mp4,389,222,38,310,195
1,Video_1.mp4,390,139,187,306,245
1,Video_1.mp4,390,296,51,410,204
1,Video_1.mp4,390,222,38,310,194
1,Video_1.mp4,391,140,187,306,245
1,Video_1.mp4,391,297,51,409,204
1,Video_1.mp4,391,224,38,309,194
1,Video_1.mp4,392,141,187,306,245
1,Video_1.mp4,392,297,51,408,203
1,Video_1.mp4,392,226,37,309,194
1,Video_1.mp4,393,141,187,307,245
1,Video_1.mp4,393,297,51,408,203
1,Video_1.mp4,393,227,37,309,194
1,Video_1.mp4,394,141,187,307,245
1,Video_1.mp4,394,297,50,409,204
1,Video_1.mp4,394,226,37,311,195
1,Video_1.mp4,395,141,186,307,246
1,Video_1.mp4,395,296,51,409,203
1,Video_1.mp4,395,227,37,310,194
1,Video_1.mp4,396,141,187,307,245
1,Video_1.mp4,396,296,51,409,203
1,Video_1.mp4,396,228,36,309,194
1,Video_1.mp4,397,141,186,307,246
1,Video_1.mp4,397,296,51,407,202
1,Video_1.mp4,397,227,36,310,194
1,Video_1.mp4,398,140,186,307,246
1,Video_1.mp4,398,295,51,409,203
1,Video_1.mp4,398,227,36,310,194
1,Video_1.mp4,399,141,187,307,245
1,Video_1.mp4,399,295,50,408,203
1,Video_1.mp4,399,226,36,311,195
1,Video_1.mp4,400,139,187,308,245
1,Video_1.mp4,400,295,50,408,203
1,Video_1.mp4,400,226,36,312,195
1,Video_1.mp4,401,139,186,307,246
1,Video_1.mp4,401,294,49,409,203
1,Video_1.mp4,402,138,185,308,247
1,Video_1.mp4,402,294,49,409,203
1,Video_1.mp4,403,138,184,307,248
1,Video_1.mp4,403,294,49,410,204
1,Video_1.mp4,404,138,183,307,249
1,Video_1.mp4,404,294,49,410,205
1,Video_1.mp4,404,221,36,317,199
1,Video_1.mp4,405,138,182,307,250
1,Video_1.mp4,405,294,51,410,204
1,Video_1.mp4,405,223,36,314,198
1,Video_1.mp4,406,136,182,307,250
1,Video_1.mp4,406,294,52,410,204
1,Video_1.mp4,406,222,36,314,199
1,Video_1.mp4,407,135,182,307,250
1,Video_1.mp4,407,293,52,411,205
1,Video_1.mp4,407,222,37,314,198
1,Video_1.mp4,408,135,182,307,250
1,Video_1.mp4,408,292,53,414,207
1,Video_1.mp4,408,222,37,314,198
1,Video_1.mp4,409,136,182,308,250
1,Video_1.mp4,409,292,53,415,207
1,Video_1.mp4,409,226,37,308,195
1,Video_1.mp4,410,135,183,307,249
1,Video_1.mp4,410,286,54,421,210
1,Video_1.mp4,410,226,37,308,194
1,Video_1.mp4,411,134,183,307,249
1,Video_1.mp4,411,269,54,436,220
1,Video_1.mp4,411,224,37,309,196
1,Video_1.mp4,412,134,183,307,249
1,Video_1.mp4,412,284,53,417,211
1,Video_1.mp4,412,226,37,305,193
1,Video_1.mp4,413,134,183,308,249
1,Video_1.mp4,413,287,53,414,209
1,Video_1.mp4,413,228,37,302,190
1,Video_1.mp4,414,134,182,308,250
1,Video_1.mp4,414,290,53,411,208
1,Video_1.mp4,414,228,37,301,189
1,Video_1.mp4,415,134,181,308,251
1,Video_1.mp4,415,293,53,406,205
1,Video_1.mp4,415,225,37,304,191
1,Video_1.mp4,416,133,181,308,251
1,Video_1.mp4,416,294,53,404,204
1,Video_1.mp4,416,224,37,305,192
1,Video_1.mp4,417,133,180,307,252
1,Video_1.mp4,417,294,53,404,203
1,Video_1.mp4,417,223,37,305,192
1,Video_1.mp4,418,134,180,307,252
1,Video_1.mp4,418,293,53,404,204
1,Video_1.mp4,418,223,37,305,192
1,Video_1.mp4,419,134,180,307,252
1,Video_1.mp4,419,293,53,405,204
1,Video_1.mp4,419,226,37,299,188
1,Video_1.mp4,420,134,180,308,252
1,Video_1.mp4,420,292,54,406,203
1,Video_1.mp4,420,227,37,296,185
1,Video_1.mp4,421,135,181,307,251
1,Video_1.mp4,421,292,54,405,203
1,Video_1.mp4,421,227,37,293,182
1,Video_1.mp4,422,135,181,308,251
1,Video_1.mp4,422,292,54,405,203
1,Video_1.mp4,422,228,38,292,180
1,Video_1.mp4,423,135,181,308,251
1,Video_1.mp4,423,291,55,406,203
1,Video_1.mp4,423,230,38,290,179
1,Video_1.mp4,424,135,181,309,251
1,Video_1.mp4,424,290,55,406,203
1,Video_1.mp4,424,229,38,291,180
1,Video_1.mp4,425,136,181,308,251
1,Video_1.mp4,425,289,55,407,203
1,Video_1.mp4,425,228,38,293,180
1,Video_1.mp4,426,136,181,308,251
1,Video_1.mp4,426,288,55,407,204
1,Video_1.mp4,426,225,38,294,180
1,Video_1.mp4,427,136,181,309,251
1,Video_1.mp4,427,287,56,408,204
1,Video_1.mp4,427,225,38,294,180
1,Video_1.mp4,428,137,181,309,251
1,Video_1.mp4,428,287,57,407,204
1,Video_1.mp4,428,224,38,296,181
1,Video_1.mp4,429,138,181,309,251
1,Video_1.mp4,429,287,59,407,204
1,Video_1.mp4,429,222,38,298,182
1,Video_1.mp4,430,139,181,309,251
1,Video_1.mp4,430,286,60,407,203
1,Video_1.mp4,430,221,39,298,181
1,Video_1.mp4,431,140,181,308,251
1,Video_1.mp4,431,284,61,407,203
1,Video_1.mp4,431,221,38,297,182
1,Video_1.mp4,432,141,182,308,250
1,Video_1.mp4,432,282,61,408,205
1,Video_1.mp4,432,221,38,296,181
1,Video_1.mp4,433,142,184,309,248
1,Video_1.mp4,433,279,61,410,207
1,Video_1.mp4,433,221,38,296,181
1,Video_1.mp4,434,143,185,308,247
1,Video_1.mp4,434,276,62,410,208
1,Video_1.mp4,434,220,38,296,181
1,Video_1.mp4,435,145,187,308,245
1,Video_1.mp4,435,273,63,410,210
1,Video_1.mp4,435,220,39,298,182
1,Video_1.mp4,436,146,188,309,244
1,Video_1.mp4,436,274,64,406,209
1,Video_1.mp4,436,216,39,309,189
1,Video_1.mp4,437,145,189,308,243
1,Video_1.mp4,437,275,65,403,208
1,Video_1.mp4,437,217,39,307,188
1,Video_1.mp4,438,145,189,308,243
1,Video_1.mp4,438,276,65,400,207
1,Video_1.mp4,438,217,39,306,188
1,Video_1.mp4,439,146,191,307,241
1,Video_1.mp4,439,277,65,397,207
1,Video_1.mp4,439,219,39,302,186
1,Video_1.mp4,440,145,189,308,243
1,Video_1.mp4,440,278,66,395,205
1,Video_1.mp4,440,220,39,299,184
1,Video_1.mp4,441,145,183,307,249
1,Video_1.mp4,441,278,66,395,205
1,Video_1.mp4,441,222,39,295,182
1,Video_1.mp4,442,143,188,307,244
1,Video_1.mp4,442,280,66,393,205
1,Video_1.mp4,442,222,39,295,181
1,Video_1.mp4,443,141,191,307,241
1,Video_1.mp4,443,280,65,393,206
1,Video_1.mp4,443,222,39,297,183
1,Video_1.mp4,444,141,193,307,239
1,Video_1.mp4,444,282,65,391,205
1,Video_1.mp4,444,223,39,298,183
1,Video_1.mp4,445,140,194,308,238
1,Video_1.mp4,445,282,65,391,204
1,Video_1.mp4,445,223,39,297,183
1,Video_1.mp4,446,139,195,308,237
1,Video_1.mp4,446,283,65,390,204
1,Video_1.mp4,446,223,40,299,183
1,Video_1.mp4,447,139,195,308,237
1,Video_1.mp4,447,284,64,389,203
1,Video_1.mp4,447,223,40,297,181
1,Video_1.mp4,448,139,195,308,237
1,Video_1.mp4,448,284,64,388,203
1,Video_1.mp4,448,224,40,296,181
1,Video_1.mp4,449,139,195,308,237
1,Video_1.mp4,449,285,64,386,202
1,Video_1.mp4,449,223,40,296,180
1,Video_1.mp4,450,139,196,307,236
1,Video_1.mp4,450,284,65,386,200
1,Video_1.mp4,450,223,40,296,180
1,Video_1.mp4,451,138,196,307,236
1,Video_1.mp4,451,284,65,385,201
1,Video_1.mp4,451,223,40,295,179
1,Video_1.mp4,452,138,196,307,236
1,Video_1.mp4,452,285,65,383,200
1,Video_1.mp4,452,224,40,294,178
1,Video_1.mp4,453,139,196,307,236
1,Video_1.mp4,453,285,66,382,198
1,Video_1.mp4,453,224,40,294,178
1,Video_1.mp4,454,139,196,307,236
1,Video_1.mp4,454,285,66,381,198
1,Video_1.mp4,454,224,40,294,178
1,Video_1.mp4,455,140,196,307,236
1,Video_1.mp4,455,285,66,380,198
1,Video_1.mp4,455,224,41,294,177
1,Video_1.mp4,456,140,196,307,236
1,Video_1.mp4,456,283,66,382,198
1,Video_1.mp4,456,224,41,295,177
1,Video_1.mp4,457,141,196,307,236
1,Video_1.mp4,457,283,66,382,199
1,Video_1.mp4,457,224,40,295,177
1,Video_1.mp4,458,140,196,308,236
1,Video_1.mp4,458,284,66,381,198
1,Video_1.mp4,458,222,40,297,179
1,Video_1.mp4,459,139,196,308,236
1,Video_1.mp4,459,284,67,380,198
1,Video_1.mp4,459,221,41,300,180
1,Video_1.mp4,460,138,196,308,236
1,Video_1.mp4,460,283,68,381,199
1,Video_1.mp4,460,221,41,300,180
1,Video_1.mp4,461,138,196,307,236
1,Video_1.mp4,461,282,69,381,199
1,Video_1.mp4,461,218,42,305,184
1,Video_1.mp4,462,137,194,307,238
1,Video_1.mp4,462,282,70,380,199
1,Video_1.mp4,462,215,42,309,187
1,Video_1.mp4,463,136,194,307,238
1,Video_1.mp4,463,282,70,380,199
1,Video_1.mp4,463,215,42,310,189
1,Video_1.mp4,464,136,194,307,238
1,Video_1.mp4,464,282,70,380,199
1,Video_1.mp4,464,214,43,311,190
1,Video_1.mp4,465,135,194,307,238
1,Video_1.mp4,465,283,71,379,199
1,Video_1.mp4,465,214,43,310,190
1,Video_1.mp4,466,134,194,307,238
1,Video_1.mp4,466,283,70,379,199
1,Video_1.mp4,466,215,42,307,190
